ArtistKey,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,mode,count
14620,Los Tres Reyes,0.8355,0.80875,158429.75,0.253,5.86E-05,0.137225,-15.021,0.040375,101.15475,0.70225,21,1,8
14621,Los Troqueros,0.471,0.8015,152853.25,0.376,7.18E-05,0.0835,-8.93525,0.03755,108.3215,0.9035,28,1,8
14622,Los Troveros Criollo,0.91325,0.710375,174700.375,0.582,0.000179002,0.2831,-11.9395,0.0699,142.795,0.88575,0.25,1,16
14623,Los Tucanes De Tijuana,0.249249231,0.762192308,182512.6346,0.631076923,0.000618712,0.159865385,-6.130307692,0.046986538,136.8992692,0.917230769,48.90384615,1,104
14624,Los Universales,0.18,0.66,243973,0.682,0.000102,0.116,-9.322,0.0825,199.665,0.962,52,1,2
14625,Los Valedores de la Sierra,0.462,0.726,233482,0.662,0,0.076,-1.733,0.0369,140.068,0.72,60,1,2
14626,Los Vallenatos De La Cumbia,0.545,0.714,287347,0.629,0,0.145,-6.418,0.0347,137.193,0.956,46,1,2
14627,Los Vecinos,0.2316,0.5672,277853.4,0.8434,0.000991,0.4802,-5.7182,0.04106,140.0134,0.8756,36.2,1,5
14628,Los Visconti,0.499,0.614,200573,0.443,0,0.108,-10.11,0.0542,130.802,0.553,40,0,2
14629,Los Voceros de Cristo,0.787,0.604,227439,0.372,0,0.0956,-12.116,0.036,170.14,0.698,39,1,2
14630,Los Warahuaco,0.423,0.668,199720,0.5195,6.55E-07,0.08745,-8.6875,0.0543,138.235,0.9625,28.5,1,4
14631,Los Yaguarú,0.4022,0.744333333,218582.2,0.553,0.049941275,0.122,-7.919666667,0.055813333,111.1066667,0.825933333,49.33333333,1,30
14632,Los Yes Yes,0.530333333,0.740666667,257248.6667,0.604,0.005634047,0.129533333,-6.45,0.0538,113.2973333,0.828,47,1,6
14633,Los Yonic's,0.501141176,0.495294118,207873.3922,0.527745098,7.89E-05,0.20654902,-9.638862745,0.043127451,110.7376863,0.558568627,44.09803922,1,51
14634,Los York's,0.708,0.501,164893,0.468,1.12E-06,0.124,-9.314,0.0352,107.601,0.723,21,1,2
14635,Los Yumbos,0.986,0.5825,169508.5,0.4475,0.42085,0.2365,-12.746,0.05275,109.1265,0.847,0,0,2
14636,Los de la O,0.432,0.614,167288,0.793,0,0.377,-3.788,0.0721,105.228,0.748,67,1,2
14637,Los inquietos del vallenato,0.4062,0.6916,302418.6,0.6008,0,0.1885,-5.8368,0.03752,134.5948,0.641,43.4,1,10
14638,Los terribles Del Norte,0.135828571,0.768714286,220935.7143,0.705714286,6.97E-05,0.115842857,-5.820857143,0.0505,104.8857143,0.868714286,42.14285714,1,14
14639,Lost Boyz,0.030983636,0.719636364,281350.4545,0.586454545,0,0.217018182,-8.300727273,0.199927273,115.6080909,0.560181818,42.72727273,1,11
14640,Lost Frequencies,0.1902,0.752333333,144833.3333,0.619666667,2.24E-05,0.1063,-7.595,0.035633333,121.3806667,0.437,55,0,3
14641,Lost Generation,0.229,0.498,214893,0.606,0.000201,0.11,-11.125,0.0929,85.049,0.442,37,1,2
14642,Lost Kings,0.088541667,0.625666667,211141.6667,0.784,0.000486667,0.1041,-5.906666667,0.074833333,129.2841667,0.413333333,61.83333333,1,6
14643,Lost Sky,0.302,0.669,194284,0.937,0.783,0.118,-4.325,0.0397,110.006,0.344,69,1,2
14644,Lost Wings,0.89,0.241,146031,0.0178,0.867,0.17,-26.071,0.0411,105.319,0.0284,64,1,2
14645,Lotte Kestner,0.9345,0.65025,183071.5,0.1306,0.4518475,0.09345,-15.065,0.067275,127.0305,0.328,59.75,1,8
14646,Lotte Lehmann,0.9935,0.4885,114340,0.12025,0.07311475,0.127375,-18.077,0.07595,109.48175,0.39925,0,1,8
14647,Lotte Leitner,0.972,0.3845,275760,0.1545,0.4275,0.1315,-19.3805,0.0436,99.996,0.2955,47.5,1,2
14648,Lotte Lenya,0.8185,0.508,231891.5,0.32075,1.23E-05,0.1466375,-12.5775,0.1264875,133.4145,0.544375,9.375,1,8
14649,Lotus ,0.6965,0.504,581746.5,0.2765,0.762,0.1004,-15.6985,0.0419,102.2195,0.2045,42.5,1,4
14650,Lou Ann Barton,0.314,0.629,236027,0.471,5.91E-06,0.0936,-11.197,0.0304,121.039,0.814,33,1,2
14651,Lou Bega,0.103,0.622,220293,0.807,0,0.306,-6.752,0.408,174.06,0.892,57.5,0,4
14652,Lou Bring,0.905,0.397,165313,0.269525,0.1734,0.1425,-14.89675,0.036325,94.97625,0.2984,6,1,4
14653,Lou Busch & His Orchestra,0.887,0.2935,184652,0.377,0.48475,0.8245,-10.2275,0.0329,87.727,0.2505,0,1,4
14654,Lou Christie,0.60075,0.6005,145870,0.67975,1.02E-05,0.132575,-7.18675,0.0499,142.48425,0.89025,26.25,1,8
14655,Lou Donaldson,0.728371429,0.646742857,407836.6571,0.326891429,0.293460931,0.104142857,-15.20194286,0.045334286,109.1316571,0.541965714,30.8,1,35
14656,Lou Gramm,0.1069,0.67725,281559.75,0.774,0.011123325,0.125,-9.10925,0.031475,128.99425,0.7615,43.25,1,8
14657,Lou Grant,0.0245,0.609,288100,0.954,8.29E-06,0.194,-4.352,0.0466,159.929,0.757,51,1,2
14658,Lou Monte,0.721548387,0.659322581,146970.3548,0.578516129,0.000127814,0.378283871,-8.924032258,0.065883871,123.5408387,0.824903226,13.48387097,1,31
14659,Lou Rawls,0.607147059,0.569029412,220784.7647,0.450667647,0.000138919,0.205276471,-10.77802941,0.09505,121.7216176,0.613529412,25.94117647,1,34
14660,Lou Rawls And Les McCann Trio,0.72,0.642,225600,0.272,0,0.226,-14.246,0.0409,125.615,0.596,22,1,1
14661,Lou Reed,0.42715814,0.502317829,282416.2403,0.592356589,0.122662231,0.231949612,-10.24725581,0.062217829,122.9777054,0.579258915,37.31007752,1,129
14662,Loucipher,0.583,0.686,288667,0.631,0,0.329,-7.458,0.386,86.276,0.65,47,0,1
14663,Loud Luxury,0.04568,0.745,179134,0.779777778,0.000233421,0.194588889,-4.951666667,0.048711111,122.8831111,0.470222222,67.55555556,1,9
14664,Loudon Wainwright III,0.605166667,0.589083333,200520,0.371833333,0.010917462,0.159616667,-13.59641667,0.038316667,117.7301667,0.578916667,36.66666667,1,24
14665,Loughton High School for Girls' Choir,0.982,0.235,138933,0.285,0.323,0.0857,-12.196,0.0355,82.596,0.172,0,1,2
14666,Louie Bellson,0.264525,0.419,335213.25,0.6575,0.57825025,0.3225,-14.43275,0.1121,129.97875,0.42625,3.25,0,8
14667,Louie Ramirez,0.710111111,0.668444444,222674.2222,0.590444444,0.006674051,0.153755556,-8.043111111,0.044666667,132.8074444,0.739,30.44444444,1,9
14668,Louie Ramirez And His Conjunto Chango,0.782,0.74,173400,0.628,0.0039,0.0767,-9.555,0.0922,78.577,0.796,34,0,2
14669,Louie Zong,0.96,0.707,60004,0.234,0.861,0.124,-16.523,0.0864,78.036,0.611,60,1,2
14670,Louiguy,0.904,0.245,173166,0.405,0.873,0.0883,-11.027,0.0445,80.576,0.0379,0,1,2
14671,Louil Silas Jr.,0.087286375,0.787625,338913.25,0.5915,0.058220988,0.09325,-10.63775,0.05975,118.2805,0.680875,35.125,1,16
14672,Louis Adrian,0.94,0.276,312160,0.366,0.308,0.181,-11.409,0.0394,112.654,0.0633,7,0,1
14673,Louis Armstrong,0.793965074,0.546154412,230578.6287,0.284913603,0.089178508,0.274460846,-12.97138051,0.098292647,111.2203217,0.522140441,20.13051471,1,544
14674,Louis Armstrong & His Ensemble,0.989,0.694,185889,0.479,0.936,0.14,-7.672,0.114,141.062,0.961,3,0,2
14675,Louis Armstrong & His Hot Five,0.968443299,0.663020619,179399.7113,0.25972268,0.444087327,0.187115464,-12.49498969,0.123576289,127.7766495,0.705938144,7.072164948,1,194
14676,Louis Armstrong & His Hot Seven,0.960434343,0.68479798,187326.4949,0.240907071,0.530500485,0.205268687,-11.90177778,0.147636364,120.229899,0.768575758,6.95959596,1,99
14677,Louis Armstrong & His Savoy Ballroom Five,0.928333333,0.714388889,192991.1667,0.258055556,0.417333639,0.142022222,-11.8885,0.091777778,121.3518333,0.655666667,7.944444444,1,36
14678,Louis Armstrong & His Sebastian New Cotton Club Orchestra,0.984272727,0.551727273,196078.8182,0.214454545,0.300855455,0.167272727,-13.81818182,0.059118182,97.34736364,0.474727273,6.727272727,1,22
14679,Louis Armstrong's Orchestra And Chorus,0.705,0.481,173600,0.342,0,0.342,-18.869,0.0418,120.17,0.558,28,1,2
14680,Louis Boucot,0.951,0.823,169267,0.329,0,0.0646,-12.853,0.143,119.061,0.959,0,1,2
14681,Louis Couperin,0.942,0.538,356040,0.108,0.898,0.0913,-21.894,0.0359,74.981,0.232,1,0,2
14682,Louis Frémaux,0.9445,0.23,421473.5,0.12375,0.462715,0.09815,-21.4385,0.04645,102.2285,0.04745,16.5,1,2
14683,Louis Gruenberg,0.7725,0.393,595346.5,0.329,0.254,0.32765,-14.3495,0.04605,113.108,0.3055,0,1,2
14684,Louis Hardin,0.84525,0.549,148223.5,0.496,0.886,0.110275,-13.84125,0.0436,105.40375,0.76275,30.25,1,4
14685,Louis Hobson,0.362,0.483,194120,0.718,0,0.12,-6.083,0.094,161.02,0.563,44,1,1
14686,Louis James Alfred Lefébure-Wély,0.53,0.398,57673,0.379,0.00137,0.0651,-9.386,0.0305,147.9,0.188,0,1,1
14687,Louis Jordan,0.352,0.721,198173,0.269,0,0.142,-14.902,0.0772,117.132,0.582,35,0,2
14688,Louis Jordan & His Tympany Five,0.746333333,0.748,162586.6667,0.327333333,0.103333333,0.158566667,-9.994,0.063966667,125.2186667,0.66,38,0,6
14689,Louis Jourdan,0.74,0.527,138388.9091,0.283272727,1.34E-06,0.318272727,-15.27909091,0.324854545,107.4000909,0.635454545,8.636363636,1,11
14690,Louis Jouvet,0.973,0.78,78293,0.171,2.16E-05,0.393,-18.577,0.795,102.001,0.557,0,1,2
14691,Louis Kabok,0.536166667,0.518833333,271404.3333,0.490333333,0.558983333,0.101316667,-11.584,0.052083333,113.1226667,0.393,32.16666667,1,12
14692,Louis Lane,0.9455,0.337,434531.1667,0.066083333,0.580833333,0.121233333,-21.73316667,0.04195,111.6046667,0.308,0,1,12
14693,Louis Langrée,0.96,0.229,381507,0.109,0.0179,0.181,-22.478,0.0593,166.41,0.0397,49,1,2
14694,Louis Lortie,0.983166667,0.2595,341873.3333,0.003776667,0.862833333,0.11355,-41.38833333,0.042333333,86.48783333,0.19,47.83333333,0,6
14695,Louis Lynel,0.9945,0.4675,165280,0.2955,0.000109215,0.1655,-13.9555,0.0734,142.825,0.525,0,1,4
14696,Louis Mattrs,0.215,0.529,243710,0.283,1.07E-06,0.641,-13.546,0.106,92.251,0.158,49,0,2
14697,Louis Morturier,0.991,0.431333333,229946.6667,0.1234,0.0304008,0.128,-18.574,0.112233333,121.7426667,0.2767,0,1,3
14698,Louis Musy,0.988636364,0.387636364,224213.1818,0.148218182,0.041711145,0.300909091,-18.05090909,0.1155,103.5581818,0.270372727,0,1,11
14699,Louis Prima,0.601297872,0.618893617,184084.9645,0.488574468,0.023196021,0.290695035,-10.41929078,0.165384397,121.2782695,0.777255319,24.09219858,1,141
14700,Louis Prima & His Band,0.829,0.667,108093,0.315,0,0.292,-8.858,0.0409,109.352,0.737,1,1,2
14701,Louis Sharp,0.748,0.625,189000,0.268,0,0.607,-13.542,0.142,154.817,0.757,1,1,2
14702,Louis Spohr,0.963,0.606,88067,0.176,0.0163,0.103,-18.098,0.105,111.437,0.928,0,1,1
14703,Louis St. Louis,0.7425,0.5505,133720,0.398,0.01667435,0.1485,-12.12,0.0363,108.3765,0.7635,45,1,4
14704,Louis Teicher,0.994,0.437,439637,0.144,0.888,0.107,-15.798,0.0343,108.322,0.0708,1,1,2
14705,Louis The Child,0.212893158,0.660789474,204428.3158,0.633105263,0.002597317,0.251773684,-5.531947368,0.185357895,108.6153684,0.465421053,63,1,19
14706,Louis Tomlinson,0.080326667,0.556777778,197786.8889,0.711111111,3.76E-07,0.169044444,-4.676222222,0.102022222,139.1457778,0.497,67.55555556,1,9
14707,Louis Untermeyer,0.979,0.817,73120,0.109,3.70E-05,0.374,-16.398,0.922,36.434,0.169,2,1,2
14708,Louis Vierne,0.764,0.102,282502,0.132,0.707,0.14,-26.459,0.0418,87.751,0.0577,0,1,1
14709,Louis and Bebe Barron,0.884083333,0.287416667,96852.25,0.23283,0.892833333,0.150783333,-29.65833333,0.131108333,97.47458333,0.1412,5,1,24
14710,Louis de Froment,0.966,0.16,772066.5,0.148,0.0275,0.23,-18.3725,0.0455,80.88,0.03465,0,1,4
14711,Louis van Tulder,0.9575,0.155,263663,0.194,0.08415,0.1105,-22.0555,0.06015,103.381,0.16515,0,0,2
14712,Louis-Nicolas Clérambault,0.9945,0.128,233553.5,0.17,0.9065,0.137,-22.238,0.0456,136.0505,0.05025,1.5,0,2
14713,Louisa,0.0431,0.605,225915,0.77,0,0.159,-3.645,0.0446,130.037,0.298,64,0,2
14714,Louisa Fuller,0.129,0.144,371747,0.347,0.879,0.11,-12.662,0.041,86.242,0.0332,49,0,1
14715,Louisa Kennedy,0.981,0.402,175800,0.157,0.376,0.159,-18.188,0.0431,145.135,0.183,24,1,2
14716,Louise Bennett,0.936,0.683,92037.83333,0.24405,2.13E-05,0.285766667,-17.342,0.26775,111.8995,0.811,6.333333333,1,12
14717,Louise Bogan,0.781125,0.6835,82775.625,0.1212375,0.000278989,0.160625,-20.11475,0.81025,102.940375,0.3335,5.375,1,16
14718,Louise Bush,0.743,0.707,210320,0.656,0,0.172,-9.279,0.173,118.037,0.748,69,1,2
14719,Louise Bégué,0.188,0.579,241667,0.00927,2.86E-05,0.192,-27.947,0.706,172.023,0.273,15,0,1
14720,Louise Carlyle,0.884333333,0.487333333,174453.3333,0.301,0,0.217266667,-12.69533333,0.044066667,88.65666667,0.412,0.666666667,0,3
14721,Louise Parker,0.956,0.415,232467,0.296,2.60E-06,0.0795,-10.431,0.0334,120.34,0.334,5,1,1
14722,Louise Quick,0.827,0.494,234933,0.418,0,0.108,-12.773,0.153,131.494,0.577,12,1,1
14723,Louise Quick-Bowen,0.733,0.323,206333,0.386,0,0.0831,-7.236,0.0319,150.823,0.263,32,1,1
14724,Louisiana Sugar Babes,0.975,0.453,181033,0.1745,0.8985,0.1311,-18.504,0.0777,98.3665,0.544,8,0,4
14725,Louisiana's LeRoux,0.161,0.717,311040,0.4265,0.13850555,0.129,-11.6205,0.03295,96.8935,0.72,41,1,4
14726,Loulou Thessalonikia,0.983,0.371,205293,0.557,0.0132,0.109,-6.625,0.0299,112.001,0.659,0,0,2
14727,Lourdes Ambriz,0.879,0.559,137347,0.147,0,0.138,-15.618,0.0494,126.148,0.632,48,1,1
14728,Lousien,0.983,0.32,134967,0.416,0.238000855,0.382,-11.565,0.04085,93.2965,0.7555,0,1,4
14729,Love,0.305582941,0.542215686,193175.7843,0.560605882,0.047125,0.129447059,-11.66760784,0.047482353,119.2413725,0.584015686,30.74509804,1,102
14730,Love Affair,0.288,0.501,206780,0.485,6.10E-07,0.1937,-11.5905,0.0334,113.0685,0.616,46,1,4
14731,Love Battery,0.171,0.634,268467,0.91,0.00321,0.102,-8.332,0.0289,103.399,0.817,44,1,2
14732,Love Committee,0.0632,0.497,381633,0.891,0.00038,0.491,-8.3945,0.138,128.7015,0.6025,30.5,1,4
14733,Love Fellowship Choir,0.3648,0.44575,414136.625,0.497625,0.0004025,0.50275,-9.0115,0.044475,118.33125,0.3595,45.375,1,8
14734,Love Händel,0.0231,0.546,153027,0.867,1.13E-05,0.108,-3.556,0.0389,149.991,0.704,43,1,2
14735,Love Spit Love,0.35,0.441,214173,0.659,9.90E-05,0.305,-7.395,0.0315,102.464,0.536,33,1,2
14736,Love Unlimited,0.326,0.65375,277073.25,0.60025,0.00055715,0.34075,-8.5575,0.037375,103.695,0.6775,36.75,1,8
14737,Love and Rockets,0.011383338,0.455875,320627.5,0.647,0.167229289,0.1989,-9.459,0.04109375,129.152875,0.44118125,34.5,1,32
14738,Love and Theft,0.0832,0.631,208193.5,0.75,0,0.09615,-5.1515,0.03385,124.2555,0.8095,53,1,4
14739,Love/Hate,0.000427,0.392,151893,0.963,0.0114,0.451,-6.984,0.115,103.211,0.508,33,1,2
14740,LoveLeo,0.246,0.846,136956,0.363,0.0137,0.0901,-7.328,0.0607,79.927,0.674,71,1,2
14741,LoveRance,0.4245,0.8825,243943,0.4435,0,0.13335,-11.233,0.135,97.007,0.496,47.5,1,2
14742,Loverboy,0.14844625,0.544375,263729.375,0.685375,0.000269651,0.2127875,-10.80725,0.039633333,136.809625,0.677125,36.875,1,48
14743,Lovesliescrushing,0.072,0.164,231133,0.271,0.789,0.174,-15.507,0.0478,112.969,0.402,33,1,2
14744,Lovey's Trinidad String Band,0.996,0.2975,181300,0.388,0.9005,0.1465,-16.7,0.05535,199.199,0.6165,4.5,1,4
14745,Loveys Band,0.996,0.39,179487,0.482,0.869,0.375,-15.433,0.0567,141.048,0.924,0,1,2
14746,Low,0.07555,0.3595,468953.5,0.2205,0.623,0.1075,-14.757,0.03425,103.02,0.1607,49.5,1,4
14747,Low G,0.0722,0.837,287440,0.583,0,0.0787,-6.129,0.234,89.823,0.803,40,1,1
14748,Lowell Fulson,0.941529412,0.637470588,173124.8235,0.370588235,0.039134759,0.142823529,-7.341176471,0.045823529,94.43482353,0.536588235,3.058823529,1,34
14749,Lowell George,0.421875,0.575375,217791.625,0.415,0.003973894,0.1282,-12.63425,0.040925,111.162625,0.559375,34.125,1,16
14750,Lowell Lo,0.795666667,0.539666667,254213.6667,0.319666667,0.378004333,0.142,-16.30666667,0.028833333,109.0823333,0.238666667,39.66666667,0,3
14751,Lowell Mason,0.9885,0.1435,224113,0.0574,0.6855,0.10315,-28.191,0.03885,107.6755,0.0591,21.5,1,2
14752,Lowlife,0.214,0.344,234320,0.627,0.182,0.209,-7.996,0.0295,83.008,0.504,31,0,2
14753,Loy Mendonsa,0.0452,0.902,333093,0.772,0.000129,0.12,-8.29,0.0383,131.992,0.808,53,0,2
14754,Loyloy Thessalonikia,0.983,0.371,205293,0.557,0.0132,0.109,-6.625,0.0299,112.001,0.659,0,0,2
14755,Luca Bignardi,0.20185,0.61625,357616.75,0.58325,4.37E-05,0.164275,-7.563,0.0294,129.8465,0.4315,55.25,1,8
14756,Lucas Arnau,0.298,0.729,275267,0.762,0,0.161,-6.748,0.0324,95.957,0.783,52,1,2
14757,Lucas Coly,0.0066,0.913,227840,0.463,0.00154,0.105,-11.797,0.36,144.007,0.337,60,1,2
14758,Lucas Conslie,0.208,0.372,601587,0.542,0,0.102,-8.59,0.0299,141.482,0.165,57,1,2
14759,Lucas Grabeel,0.173666667,0.675333333,261898,0.844333333,0,0.161766667,-3.7295,0.092483333,120.2988333,0.674166667,57.16666667,1,6
14760,Lucas Jussen,0.995,0.402,88040,0.0144,0.854,0.0672,-29.837,0.0482,61.184,0.147,0,0,1
14761,Lucas Prata,0.182,0.742,217120,0.939,0,0.0567,-4.189,0.0362,130.007,0.865,41,1,2
14762,Lucas.,0.00807,0.633,282560,0.607,0,0.257,-7.252,0.21,66.854,0.157,51,0,1
14763,Lucenzo,0.0856,0.5505,198580,0.9055,0,0.05375,-5.6745,0.1807,109.492,0.887,68.5,1,4
14764,Lucerne Festival Orchestra,0.817,0.158,597533,0.142,0.471,0.0849,-20.352,0.0483,76.435,0.036,0,1,2
14765,Lucero,0.25244,0.532,220845.4,0.4622,0.00044782,0.11528,-9.502,0.03202,127.3264,0.336,40.6,1,10
14766,Lucha Villa,0.424592857,0.560357143,217766.8214,0.384392857,9.33E-05,0.195067857,-8.799071429,0.039514286,116.5391429,0.65025,39.32142857,1,28
14767,Lucho Argain,0.197914286,0.685,216093.8571,0.708285714,0.075916349,0.173571429,-5.987714286,0.047785714,99.059,0.809857143,37.14285714,1,7
14768,Lucho Cuadros,0.0642,0.636,212364,0.786,9.20E-05,0.138,-5.103,0.129,95.389,0.937,22,1,1
14769,Lucho Gatica,0.945666667,0.470666667,179316,0.211333333,0.004995667,0.110333333,-11.79433333,0.053466667,169.339,0.372333333,16,1,6
14770,Lucho Macedo Y Su Sonora,0.84,0.634,162427,0.831,0.424,0.221,-5.61,0.057,113.352,0.964,16,0,1
14771,Lucho Oliva,0.829888889,0.622055556,163287.1111,0.543666667,0.004120736,0.163244444,-10.93961111,0.076527778,153.2751667,0.904166667,1.055555556,1,36
14772,Lucia Aliberti,0.931,0.317,233800,0.171,0.0152,0.113,-17.488,0.046,98.413,0.142,0,1,1
14773,Lucia Belen,0.0613,0.452,270021,0.452,0.00058295,0.1795,-9.0315,0.101,88.1965,0.3075,0,1,4
14774,Lucia Danieli,0.984,0.2185,219520,0.11025,0.014405,0.1795,-18.156,0.04275,80.339,0.1192,1,1,2
14775,"Lucia Danieli/Nicolai Gedda/Mario Borriello/Orchestra del Teatro alla Scala, Milano/Herbert von Karajan",0.98,0.291,169347,0.138,0.000659,0.146,-16.739,0.0389,98.052,0.14,10,1,1
14776,"Lucia Danieli/Nicolai Gedda/Mario Borriello/Renato Ercolani/Orchestra del Teatro alla Scala, Milano/Herbert von Karajan",0.978,0.395,254600,0.25,0.000766,0.125,-15.258,0.0462,105.104,0.345,16,1,1
14777,Lucia Mendez,0.4038,0.6456,182960.2,0.6056,0.000146,0.13116,-12.7776,0.03602,128.9056,0.7058,46,1,5
14778,Lucia Parker,0.201,0.436,409347,0.674,0,0.823,-6.561,0.0401,145.857,0.277,51,1,2
14779,Lucian,0.354,0.794,179658,0.476,0.00307,0.332,-4.337,0.0558,129.827,0.471,60,0,2
14780,Luciana Serra,0.961,0.492,171507,0.111,0.00216,0.305,-19.696,0.0563,74.005,0.247,36,0,1
14781,Luciano Benevene,0.968666667,0.734,202422.6667,0.127433333,0.298625733,0.350666667,-17.17733333,0.2599,121.67,0.809333333,0,1,6
14782,Luciano Pavarotti,0.939,0.256142857,261690.5714,0.241002381,0.040716155,0.276147619,-15.35130952,0.047002381,101.5287857,0.175092857,35.95238095,1,42
14783,Luciano Tajoli,0.9835,0.380944444,204763.7222,0.128855556,0.134630889,0.234038889,-16.77844444,0.045077778,106.0246111,0.428444444,0.166666667,1,36
14784,Lucidious,0.2152,0.6645,282739.5,0.676,3.72E-05,0.1583,-8.678,0.2045,128.855,0.12115,61,1,2
14785,Lucie Danieli,0.984,0.264615385,236092.2308,0.146846154,0.023496857,0.171207692,-16.88961538,0.045838462,95.01353846,0.100830769,11.69230769,1,13
14786,Lucien Boyer,0.995,0.703,186800,0.28,6.84E-05,0.163,-15.39,0.174,127.531,0.897,0,1,2
14787,Lucienne Boyer,0.982714286,0.400571429,190056.8571,0.136971429,0.126724556,0.177614286,-16.59485714,0.074557143,90.50828571,0.342571429,0,1,14
14788,Lucienne Delyle,0.937,0.354,147400,0.17,0,0.292,-15.192,0.0386,72.452,0.375,29,1,2
14789,Lucilla Noronha,0.996,0.596,140213,0.121,0.918,0.113,-16.534,0.0542,134.393,0.645,3,0,2
14790,Lucille Bogan,0.9906,0.5744,175425.95,0.191185,0.055867876,0.153865,-11.01115,0.075485,104.9024,0.5324,11,1,40
14791,Lucille Bremer,0.957,0.577,131667,0.16845,1.03E-06,0.0505,-16.299,0.0779,150.446,0.72,25,1,2
14792,Lucille Jean Norman,0.934,0.471,194467,0.307,2.45E-06,0.212,-13.688,0.0773,137.398,0.556,4,1,1
14793,Lucille Smith,0.934,0.471,194467,0.307,2.45E-06,0.212,-13.688,0.0773,137.398,0.556,4,1,1
14794,Lucinda Williams,0.421155556,0.535925926,242320.4074,0.416074074,0.002500132,0.169592593,-12.01881481,0.058459259,123.2528519,0.524444444,40.25925926,1,27
14795,Lucio Battisti,0.37098,0.458666667,276563.6667,0.420866667,0.005437665,0.15732,-12.36293333,0.04394,111.9700667,0.40352,50.46666667,1,30
14796,Lucio Dalla,0.6084,0.53,310885.4,0.3224,9.53E-06,0.11858,-14.4056,0.04354,127.1596,0.475,54,1,10
14797,Lucio Quarantotto,0.917,0.265,246533,0.468,0.00395,0.0899,-5.916,0.0336,115.1,0.396,49,1,1
14798,Lucius,0.765,0.441,275628,0.283,0.0348,0.076,-9.092,0.0304,79.664,0.225,53,1,2
14799,Lucky Ali,0.24832,0.6774,324824.6,0.645,0.08534724,0.05904,-10.1026,0.04554,98.717,0.6576,45,1,5
14800,Lucky Boys Confusion,0.00511,0.412,152627,0.959,0,0.876,-2.958,0.115,170.285,0.694,42,1,2
14801,Lucky Daye,0.383571429,0.640714286,236291.7143,0.506,0.012771593,0.112557143,-7.274571429,0.089557143,104.7708571,0.448,66.42857143,1,7
14802,Lucky Dube,0.346444444,0.724888889,241619.3333,0.621333333,6.16E-05,0.125555556,-7.751111111,0.059177778,114.0686667,0.802777778,41.33333333,1,18
14803,Lucky Luciano,0.0722,0.837,287440,0.583,0,0.0787,-6.129,0.234,89.823,0.803,40,1,1
14804,Lucy Andonian,0.828,0.432666667,197542.3333,0.537333333,0.019000353,0.175566667,-10.97633333,0.1111,98.58966667,0.262333333,5,0,3
14805,Lucy Dacus,0.219,0.5375,277560.5,0.541,0.46300735,0.167,-7.96,0.03125,110.5245,0.2525,58.5,1,4
14806,Lucy Hale,0.0178,0.732,211667,0.837,0,0.178,-3.329,0.0615,124.982,0.883,53,0,2
14807,Lucy Pearl,0.082362857,0.810428571,232143,0.587,0.000530571,0.123457143,-5.403,0.151028571,96.83271429,0.779428571,51.71428571,0,7
14808,Lucy Perelli,0.98975,0.40745,266889.95,0.11477,0.004843556,0.222705,-18.8016,0.101695,109.24155,0.23895,0,1,20
14809,Lucy Rose,0.6475,0.582,236533,0.471,2.13E-05,0.1035,-8.952,0.1222,108.721,0.316,51.5,1,4
14810,Lucy Schwartz,0.983,0.264,220240,0.129,0.0138,0.155,-14.404,0.0335,105.314,0.0801,47,0,2
14811,Lucy Spraggan,0.198,0.456,133213,0.786,0,0.13,-3.877,0.237,92.287,0.918,63,1,2
14812,Ludacris,0.131051431,0.696844828,254803.5776,0.751775862,0.000192991,0.200013793,-5.554543103,0.214005172,123.9732414,0.569964655,53.55172414,1,116
14813,Ludmila Vybíralová,0.882,0.146,71019,0.283,2.06E-06,0.0866,-13.291,0.0339,177.275,0.217,0,1,1
14814,Ludo,0.10754,0.575,248160,0.71225,0,0.1037,-5.0165,0.0442,124.91575,0.39675,43,1,8
14815,Ludovico Einaudi,0.968833333,0.232891667,324181.1667,0.132405833,0.8845,0.100125,-22.27658333,0.047941667,110.4165,0.068233333,50.33333333,1,24
14816,Ludovico Sagese,0.9955,0.478,97750,0.0399,0.952,0.1265,-27.638,0.04695,97.0095,0.5045,66,1,4
14817,Ludvig Brandstrup,0.995,0.584,191446.5,0.08285,0.01341,0.152,-18.148,0.0894,131.7855,0.5865,0,1,4
14818,Ludwig Eybisch,0.9068,0.2556,324528,0.2826,0.2373146,0.24,-14.5902,0.04742,87.7742,0.3232,0,1,5
14819,Ludwig Fleck,0.981,0.418,498600,0.191,4.22E-05,0.346,-21.641,0.0907,140.973,0.309,0,1,1
14820,Ludwig Hoelscher,0.99,0.3095,494086.5,0.1209,0.7895,0.2135,-17.07125,0.0529,82.5815,0.196675,0,1,8
14821,Ludwig Hoffmann,0.9915,0.3785,532000,0.1036,0.9285,0.10235,-25.51,0.0359,120.6745,0.3835,48.5,1,4
14822,Ludwig Hofmann,0.9285,0.372,160533.5,0.184,0,0.3985,-23.1415,0.10225,109.3065,0.344,0,0,2
14823,Ludwig Satz,0.99125,0.5045,247126.75,0.28125,0.011667433,0.298,-15.19625,0.1332,108.80875,0.404975,0,1,8
